00000000, ffffffff, 00000000, ffffffff, 0, 1, 00000000, ffffffff, 0, 1,                 2891                  891
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                 3966                 1075
ffffffff, 00000000, ffffffff, 00000000, 1, 0, ffffffff, 00000000, 1, 0,                 4846                  880
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                 5948                 1102
fffffffe, 00000001, fffffffe, 00000001, 1, 0, fffffffd, 00000002, 1, 0,                 6826                  878
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                 7919                 1093
aaaaaaaa, 55555555, 55555555, aaaaaaaa, 1, 0, 00000000, ffffffff, 1, 0,                12213                 4294
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                13304                 1091
55555555, aaaaaaaa, 55555555, aaaaaaaa, 0, 1, aaaaaaaa, 55555555, 0, 1,                14163                  859
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                15206                 1043
aaaaaaaa, 55555555, aaaaaaaa, 55555555, 1, 0, 55555555, aaaaaaaa, 1, 0,                16066                  860
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                17111                 1045
fffffffe, 00000001, fffffffe, 00000001, 1, 0, fffffffd, 00000002, 1, 0,                17985                  874
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                19078                 1093
ffffffff, 00000000, ffffffff, 00000000, 0, 1, fffffffe, 00000001, 1, 0,                19957                  879
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                21057                 1100
55555555, aaaaaaaa, 55555555, aaaaaaaa, 1, 0, aaaaaaab, 55555554, 0, 1,                21910                  853
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                22951                 1041
aaaaaaaa, 55555555, aaaaaaaa, 55555555, 0, 1, 55555554, aaaaaaab, 1, 0,                23811                  860
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                24858                 1047
55555555, aaaaaaaa, aaaaaaaa, 55555555, 1, 0, 00000000, ffffffff, 1, 0,                29162                 4304
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                30253                 1091
80054600, 7ffab9ff, 12153524, edeacadb, 1, 0, 921a7b25, 6de584da, 0, 1,                31383                 1130
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                32449                 1066
0dbb5f1b, f244a0e4, 8484d609, 7b7b29f6, 1, 0, 92403525, 6dbfcada, 0, 1,                34023                 1574
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                35093                 1070
df5808be, 20a7f741, 06b97b0d, f94684f2, 1, 0, e61183cc, 19ee7c33, 0, 1,                36334                 1241
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                37391                 1057
58fa57b1, a705a84e, b2c28465, 4d3d7b9a, 0, 1, 0bbcdc16, f44323e9, 1, 0,                38635                 1244
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                39689                 1054
4b62f396, b49d0c69, 00f3e301, ff0c1cfe, 1, 0, 4c56d698, b3a92967, 0, 1,                40806                 1117
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                41867                 1061
5672d3ac, a98d2c53, 3b23f176, c4dc0e89, 1, 0, 9196c523, 6e693adc, 0, 1,                42909                 1042
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                43982                 1073
e02d82c0, 1fd27d3f, 76d457ed, 892ba812, 0, 1, 5701daad, a8fe2552, 1, 0,                45319                 1337
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                46385                 1066
54e83ba9, ab17c456, 7cfde9f9, 83021606, 0, 1, d1e625a2, 2e19da5d, 0, 1,                47505                 1120
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                48582                 1077
01d77d03, fe2882fc, e2f784c5, 1d087b3a, 0, 1, e4cf01c8, 1b30fe37, 0, 1,                49933                 1351
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                51005                 1072
e66ececc, 19913133, 72aff7e5, 8d50081a, 1, 0, 591ec6b2, a6e1394d, 1, 0,                52123                 1118
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                53195                 1072
f36cd6e6, 0c932919, 8932d612, 76cd29ed, 1, 0, 7c9facf9, 83605306, 1, 0,                54436                 1241
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                55483                 1047
4a760b94, b589f46b, 793069f2, 86cf960d, 0, 1, c3a67586, 3c598a79, 0, 1,                56530                 1047
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                57596                 1066
a8149050, 57eb6faf, f4007ae8, 0bff8517, 1, 0, 9c150b39, 63eaf4c6, 1, 0,                58736                 1140
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                59807                 1071
31b20b63, ce4df49c, 2e58495c, d1a7b6a3, 1, 0, 600a54c0, 9ff5ab3f, 0, 1,                61492                 1685
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                62559                 1067
ded292bd, 212d6d42, 96ab582d, 6954a7d2, 1, 0, 757deaeb, 8a821514, 1, 0,                63775                 1216
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                64836                 1061
b0bbe261, 4f441d9e, b1ef6263, 4e109d9c, 0, 1, 62ab44c4, 9d54bb3b, 1, 0,                65763                  927
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                66827                 1064
f1d496e3, 0e2b691c, c03b2280, 3fc4dd7f, 0, 1, b20fb963, 4df0469c, 1, 0,                68171                 1344
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                69228                 1057
08010510, f7fefaef, 557845aa, aa87ba55, 1, 0, 5d794abb, a286b544, 0, 1,                70486                 1258
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                71561                 1075
790201f2, 86fdfe0d, cb203e96, 34dfc169, 1, 0, 44224089, bbddbf76, 1, 0,                73029                 1468
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                74094                 1065
ff599efe, 00a66101, 86bc380d, 7943c7f2, 1, 0, 8615d70c, 79ea28f3, 1, 0,                75351                 1257
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                76418                 1067
a446be48, 5bb941b7, 359fdd6b, ca602294, 1, 0, d9e69bb4, 2619644b, 0, 1,                77540                 1122
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                78605                 1065
e15df8c2, 1ea2073d, 81174a02, 7ee8b5fd, 0, 1, 627542c4, 9d8abd3b, 1, 0,                79626                 1021
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                80682                 1056
34d12d69, cb2ed296, 0effe91d, f10016e2, 1, 0, 43d11687, bc2ee978, 0, 1,                81822                 1140
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                82886                 1064
1652d92c, e9ad26d3, 11844923, ee7bb6dc, 0, 1, 27d7224f, d828ddb0, 0, 1,                84225                 1339
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                85283                 1058
ed3af2da, 12c50d25, e5730aca, 1a8cf535, 0, 1, d2adfda4, 2d52025b, 1, 0,                86733                 1450
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                87790                 1057
e844e2d0, 17bb1d2f, 7968bdf2, 8697420d, 0, 1, 61ada0c2, 9e525f3d, 1, 0,                89151                 1361
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                90230                 1079
5f54e5be, a0ab1a41, 20c4b341, df3b4cbe, 0, 1, 801998ff, 7fe66700, 0, 1,                91917                 1687
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                92976                 1059
89aaf013, 76550fec, 3c20f378, c3df0c87, 1, 0, c5cbe38c, 3a341c73, 0, 1,                94007                 1031
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                95071                 1064
db0de0b6, 24f21f49, 75c50deb, 8a3af214, 0, 1, 50d2eea1, af2d115e, 1, 0,                96213                 1142
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                97283                 1070
fda77efb, 02588104, 634bf9c6, 9cb40639, 0, 1, 60f378c1, 9f0c873e, 1, 0,                98528                 1245
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                99604                 1076
1cacb339, e3534cc6, de7502bc, 218afd43, 0, 1, fb21b5f5, 04de4a0a, 0, 1,               100639                 1035
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               101698                 1059
6cc0ffd9, 933f0026, 85d79a0b, 7a2865f4, 1, 0, f29899e5, 0d67661a, 0, 1,               102832                 1134
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               103894                 1062
e154f2c2, 1eab0d3d, 42f24185, bd0dbe7a, 1, 0, 24473448, dbb8cbb7, 1, 0,               105002                 1108
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               106060                 1058
b2a94665, 4d56b99a, 9dcc603b, 62339fc4, 0, 1, 5075a6a0, af8a595f, 1, 0,               107304                 1244
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               108361                 1057
ef8ee4df, 10711b20, bf23327e, 40dccd81, 1, 0, aeb2175e, 514de8a1, 1, 0,               109479                 1118
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               110559                 1080
f96be2f2, 06941d0d, 78d99bf1, 8726640e, 1, 0, 72457ee4, 8dba811b, 1, 0,               111793                 1234
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               112864                 1071
164a572c, e9b5a8d3, 31230762, cedcf89d, 0, 1, 476d5e8e, b892a171, 0, 1,               113973                 1109
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               115028                 1055
f41b7ae8, 0be48517, 4fa1559f, b05eaa60, 1, 0, 43bcd088, bc432f77, 1, 0,               116259                 1231
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               117330                 1071
579485af, a86b7a50, 7c6da9f8, 83925607, 1, 0, d4022fa8, 2bfdd057, 0, 1,               118916                 1586
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               119986                 1070
2ed6355d, d129caa2, cfc4569f, 303ba960, 0, 1, fe9a8bfc, 01657403, 0, 1,               121207                 1221
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               122266                 1059
94f8f429, 6b070bd6, adcbc05b, 52343fa4, 1, 0, 42c4b485, bd3b4b7a, 1, 0,               123394                 1128
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               124451                 1057
e3b912c7, 1c46ed38, a4ae3249, 5b51cdb6, 0, 1, 88674510, 7798baef, 1, 0,               125593                 1142
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               126653                 1060
d2455ea4, 2dbaa15b, ebfec0d7, 14013f28, 1, 0, be441f7c, 41bbe083, 1, 0,               127859                 1206
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               128925                 1066
441a5388, bbe5ac77, 4b212f96, b4ded069, 0, 1, 8f3b831e, 70c47ce1, 0, 1,               130298                 1373
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               131367                 1069
30287f60, cfd7809f, e12ccec2, 1ed3313d, 0, 1, 11554e22, eeaab1dd, 1, 0,               132384                 1017
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               133461                 1077
1b22cd36, e4dd32c9, bb825a77, 447da588, 1, 0, d6a527ae, 295ad851, 0, 1,               134570                 1109
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               135635                 1065
4ae40195, b51bfe6a, 090cdb12, f6f324ed, 0, 1, 53f0dca7, ac0f2358, 0, 1,               136960                 1325
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               138029                 1069
8a9e5815, 7561a7ea, 36e5816d, c91a7e92, 1, 0, c183d983, 3e7c267c, 0, 1,               139293                 1264
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               140351                 1058
62095bc4, 9df6a43b, 0fd28f1f, f02d70e0, 1, 0, 71dbeae4, 8e24151b, 0, 1,               141574                 1223
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               142645                 1071
549b25a9, ab64da56, 42d92f85, bd26d07a, 0, 1, 9774552e, 688baad1, 0, 1,               143648                 1003
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               144712                 1064
c4f9b489, 3b064b76, 2dda595b, d225a6a4, 1, 0, f2d40de5, 0d2bf21a, 0, 1,               146055                 1343
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               147122                 1067
1c302338, e3cfdcc7, 9ff2ae3f, 600d51c0, 0, 1, bc22d177, 43dd2e88, 0, 1,               148359                 1237
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               149423                 1064
24a0b949, db5f46b6, 2c156358, d3ea9ca7, 0, 1, 50b61ca1, af49e35e, 0, 1,               150542                 1119
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               151604                 1062
3582576b, ca7da894, c71a0c8e, 38e5f371, 0, 1, fc9c63f9, 03639c06, 0, 1,               152932                 1328
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               153985                 1053
cda2869b, 325d7964, 7d3599fa, 82ca6605, 0, 1, 4ad82095, b527df6a, 1, 0,               155343                 1358
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               156408                 1065
70e14be1, 8f1eb41e, 39961773, c669e88c, 1, 0, aa776355, 55889caa, 0, 1,               157547                 1139
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               158616                 1069
1ef4853d, e10b7ac2, 9799a82f, 686657d0, 1, 0, b68e2d6d, 4971d292, 0, 1,               159633                 1017
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               160695                 1062
b6925e6d, 496da192, afd8565f, 5027a9a0, 0, 1, 666ab4cc, 99954b33, 1, 0,               161707                 1012
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               162767                 1060
ff9944ff, 0066bb00, 7bf8fdf7, 84070208, 1, 0, 7b9242f7, 846dbd08, 1, 0,               163882                 1115
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               164967                 1085
b8a33071, 475ccf8e, f3091ae6, 0cf6e519, 0, 1, abac4b57, 5453b4a8, 1, 0,               166084                 1117
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               167148                 1064
52f767a5, ad08985a, 14cfc129, eb303ed6, 1, 0, 67c728cf, 9838d730, 0, 1,               168276                 1128
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               169337                 1061
65daf9cb, 9a250634, ed536cda, 12ac9325, 1, 0, 532e66a6, acd19959, 1, 0,               170339                 1002
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               171404                 1065
a603784c, 59fc87b3, da8ae2b5, 25751d4a, 1, 0, 808e5b02, 7f71a4fd, 1, 0,               172760                 1356
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               173829                 1069
94a2ec29, 6b5d13d6, 3cf11979, c30ee686, 0, 1, d19405a2, 2e6bfa5d, 0, 1,               175290                 1461
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               176359                 1069
3834cf70, c7cb308f, e8740cd0, 178bf32f, 0, 1, 20a8dc40, df5723bf, 1, 0,               177479                 1120
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               178550                 1071
7e7da1fc, 81825e03, 55f6adab, aa095254, 0, 1, d4744fa7, 2b8bb058, 0, 1,               179668                 1118
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               180740                 1072
49fd6f93, b602906c, 6e5daddc, 91a25223, 0, 1, b85b1d6f, 47a4e290, 0, 1,               181985                 1245
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               183054                 1069
8c655e18, 739aa1e7, fedf72fd, 01208d02, 1, 0, 8b44d116, 74bb2ee9, 1, 0,               184188                 1134
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               185258                 1070
ef3ce8de, 10c31721, 2b0eed56, d4f112a9, 0, 1, 1a4bd634, e5b429cb, 1, 0,               186282                 1024
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               187348                 1066
92299024, 6dd66fdb, b3d97667, 4c268998, 0, 1, 4603068b, b9fcf974, 1, 0,               188699                 1351
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               189763                 1064
b6e6346d, 4919cb92, 5b6fb9b6, a4904649, 0, 1, 1255ee23, edaa11dc, 1, 0,               190891                 1128
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               191960                 1069
5aa31fb5, a55ce04a, 3cd18779, c32e7886, 0, 1, 9774a72e, 688b58d1, 0, 1,               193075                 1115
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               194135                 1060
f9d09ef3, 062f610c, 4a74bf94, b58b406b, 1, 0, 44455e88, bbbaa177, 1, 0,               195239                 1104
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               196306                 1067
4057c980, bfa8367f, 823f2c04, 7dc0d3fb, 1, 0, c296f585, 3d690a7a, 0, 1,               197398                 1092
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               198464                 1066
c16b9682, 3e94697d, 6dcb69db, 92349624, 1, 0, 2f37005e, d0c8ffa1, 1, 0,               200165                 1701
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               201239                 1074
ede48adb, 121b7524, 6cb0b7d9, 934f4826, 1, 0, 5a9542b5, a56abd4a, 1, 0,               202475                 1236
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               203540                 1065
a3cd9c47, 5c3263b8, bb45e276, 44ba1d89, 0, 1, 5f137ebd, a0ec8142, 1, 0,               205019                 1479
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               206082                 1063
3747016e, c8b8fe91, 5b172db6, a4e8d249, 1, 0, 925e2f25, 6da1d0da, 0, 1,               207129                 1047
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               208197                 1068
dd561cba, 22a9e345, a3071a46, 5cf8e5b9, 0, 1, 805d3700, 7fa2c8ff, 1, 0,               209664                 1467
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               210733                 1069
b8ddbe71, 4722418e, 7bd261f7, 842d9e08, 1, 0, 34b02069, cb4fdf96, 1, 0,               212220                 1487
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               213292                 1072
08da4f11, f725b0ee, da6ebab4, 2591454b, 0, 1, e34909c5, 1cb6f63a, 0, 1,               214520                 1228
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               215594                 1074
7ab7b7f5, 8548480a, 147cd928, eb8326d7, 1, 0, 8f34911e, 70cb6ee1, 0, 1,               216728                 1134
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               217789                 1061
4e15179c, b1eae863, e3c530c7, 1c3acf38, 0, 1, 31da4863, ce25b79c, 1, 0,               218932                 1143
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               219995                 1063
ae8a965d, 517569a2, 8477e408, 7b881bf7, 0, 1, 33027a65, ccfd859a, 1, 0,               221443                 1448
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               222505                 1062
62d1e3c5, 9d2e1c3a, fea7a6fd, 01585902, 1, 0, 61798ac3, 9e86753c, 1, 0,               223645                 1140
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               224709                 1064
ac682658, 5397d9a7, 8e37901c, 71c86fe3, 0, 1, 3a9fb674, c560498b, 1, 0,               226202                 1493
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               227272                 1070
7e0a91fc, 81f56e03, ed3408da, 12cbf725, 1, 0, 6b3e9ad7, 94c16528, 1, 0,               228610                 1338
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               229680                 1070
060aad0c, f9f552f3, 334ea766, ccb15899, 0, 1, 39595472, c6a6ab8d, 0, 1,               230703                 1023
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               231768                 1065
0cf04519, f30fbae6, b9f50473, 460afb8c, 0, 1, c6e5498c, 391ab673, 0, 1,               232783                 1015
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               233843                 1060
d2504ca4, 2dafb35b, 2f3ab35e, d0c54ca1, 0, 1, 018b0002, fe74fffd, 1, 0,               236115                 2272
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               237195                 1080
c8975291, 3768ad6e, 6a8e05d5, 9571fa2a, 0, 1, 33255866, ccdaa799, 1, 0,               238320                 1125
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               239378                 1058
a23d6044, 5dc29fbb, dcf000b9, 230fff46, 1, 0, 7f2d60fe, 80d29f01, 1, 0,               240855                 1477
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               241919                 1064
67be1dcf, 9841e230, 4b273796, b4d8c869, 0, 1, b2e55565, 4d1aaa9a, 0, 1,               242954                 1035
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               244015                 1061
d69de2ad, 29621d52, 13259f26, ecda60d9, 0, 1, e9c381d3, 163c7e2c, 0, 1,               245382                 1367
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               246450                 1068
c2e6ee85, 3d19117a, 3e99837d, c1667c82, 0, 1, 01807202, fe7f8dfd, 1, 0,               248027                 1577
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               249093                 1066
b91dca72, 46e2358d, 43615786, bc9ea879, 0, 1, fc7f21f8, 0380de07, 0, 1,               250449                 1356
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               251501                 1052
